codigo,nombre,seleccion,tipo,seccion,orden_original,lo_tengo,repetidos,wishlist
00,Logo Panini - We Are Panini,Especial,FOIL,Introducción,0,FALSE,0,FALSE
FWC1,Emblema Oficial,Especial,FOIL,Introducción,1,FALSE,0,FALSE
FWC2,Emblema Oficial,Especial,FOIL,Introducción,2,FALSE,0,FALSE
FWC3,Mascotas Oficiales,Especial,FOIL,Introducción,3,FALSE,0,FALSE
FWC4,Eslogan Oficial,Especial,FOIL,Introducción,4,FALSE,0,FALSE
FWC5,Balón Oficial,Especial,FOIL,Introducción,5,FALSE,0,FALSE
FWC6,Canadá - Países y Ciudades Anfitrionas,Especial,FOIL,Introducción,6,FALSE,0,FALSE
FWC7,México - Países y Ciudades Anfitrionas,Especial,FOIL,Introducción,7,FALSE,0,FALSE
FWC8,EE. UU. - Países y Ciudades Anfitrionas,Especial,FOIL,Introducción,8,FALSE,0,FALSE
MEX1,Escudo del equipo,México,FOIL,Selecciones,9,FALSE,0,FALSE
MEX2,Luis Malagón,México,Base,Selecciones,10,FALSE,0,FALSE
MEX3,Johan Vásquez,México,Base,Selecciones,11,FALSE,0,FALSE
MEX4,Jorge Sánchez,México,Base,Selecciones,12,FALSE,0,FALSE
MEX5,César Montes,México,Base,Selecciones,13,FALSE,0,FALSE
MEX6,Jesús Gallardo,México,Base,Selecciones,14,FALSE,0,FALSE
MEX7,Israel Reyes,México,Base,Selecciones,15,FALSE,0,FALSE
MEX8,Diego Lainez,México,Base,Selecciones,16,FALSE,0,FALSE
MEX9,Carlos Rodríguez,México,Base,Selecciones,17,FALSE,0,FALSE
MEX10,Edson Álvarez,México,Base,Selecciones,18,FALSE,0,FALSE
MEX11,Orbelín Pineda,México,Base,Selecciones,19,FALSE,0,FALSE
MEX12,Marcel Ruiz,México,Base,Selecciones,20,FALSE,0,FALSE
MEX13,Foto de equipo,México,Base,Selecciones,21,FALSE,0,FALSE
MEX14,Érick Sánchez,México,Base,Selecciones,22,FALSE,0,FALSE
MEX15,Hirving Lozano,México,Base,Selecciones,23,FALSE,0,FALSE
MEX16,Santiago Giménez,México,Base,Selecciones,24,FALSE,0,FALSE
MEX17,Raúl Jiménez,México,Base,Selecciones,25,FALSE,0,FALSE
MEX18,Alexis Vega,México,Base,Selecciones,26,FALSE,0,FALSE
MEX19,Roberto Alvarado,México,Base,Selecciones,27,FALSE,0,FALSE
MEX20,César Huerta,México,Base,Selecciones,28,FALSE,0,FALSE
RSA1,Escudo del equipo,Sudáfrica,FOIL,Selecciones,29,FALSE,0,FALSE
RSA2,Ronwen Williams,Sudáfrica,Base,Selecciones,30,FALSE,0,FALSE
RSA3,Sipho Chaine,Sudáfrica,Base,Selecciones,31,FALSE,0,FALSE
RSA4,Aubrey Modiba,Sudáfrica,Base,Selecciones,32,FALSE,0,FALSE
RSA5,Samukele Kabini,Sudáfrica,Base,Selecciones,33,FALSE,0,FALSE
RSA6,Mbekezeli Mbokazi,Sudáfrica,Base,Selecciones,34,FALSE,0,FALSE
RSA7,Khulumani Ndamane,Sudáfrica,Base,Selecciones,35,FALSE,0,FALSE
RSA8,Siyabonga Ngezana,Sudáfrica,Base,Selecciones,36,FALSE,0,FALSE
RSA9,Khuliso Mudau,Sudáfrica,Base,Selecciones,37,FALSE,0,FALSE
RSA10,Nkosinathi Sibisi,Sudáfrica,Base,Selecciones,38,FALSE,0,FALSE
RSA11,Teboho Mokoena,Sudáfrica,Base,Selecciones,39,FALSE,0,FALSE
RSA12,Thalente Mbatha,Sudáfrica,Base,Selecciones,40,FALSE,0,FALSE
RSA13,Foto de equipo,Sudáfrica,Base,Selecciones,41,FALSE,0,FALSE
RSA14,Bathusi Aubaas,Sudáfrica,Base,Selecciones,42,FALSE,0,FALSE
RSA15,Yaya Sithole,Sudáfrica,Base,Selecciones,43,FALSE,0,FALSE
RSA16,Sipho Mbule,Sudáfrica,Base,Selecciones,44,FALSE,0,FALSE
RSA17,Lyle Foster,Sudáfrica,Base,Selecciones,45,FALSE,0,FALSE
RSA18,Iqraam Rayners,Sudáfrica,Base,Selecciones,46,FALSE,0,FALSE
RSA19,Mohau Nkota,Sudáfrica,Base,Selecciones,47,FALSE,0,FALSE
RSA20,Oswin Appollis,Sudáfrica,Base,Selecciones,48,FALSE,0,FALSE
KOR1,Escudo del equipo,Corea del Sur,FOIL,Selecciones,49,FALSE,0,FALSE
KOR2,Jo Hyeon-woo,Corea del Sur,Base,Selecciones,50,FALSE,0,FALSE
KOR3,Kim Seung-gyu,Corea del Sur,Base,Selecciones,51,FALSE,0,FALSE
KOR4,Kim Min-jae,Corea del Sur,Base,Selecciones,52,FALSE,0,FALSE
KOR5,Cho Yu-min,Corea del Sur,Base,Selecciones,53,FALSE,0,FALSE
KOR6,Seol Young-woo,Corea del Sur,Base,Selecciones,54,FALSE,0,FALSE
KOR7,Lee Han-beom,Corea del Sur,Base,Selecciones,55,FALSE,0,FALSE
KOR8,Lee Tae-seok,Corea del Sur,Base,Selecciones,56,FALSE,0,FALSE
KOR9,Lee Myung-jae,Corea del Sur,Base,Selecciones,57,FALSE,0,FALSE
KOR10,Lee Jae-sung,Corea del Sur,Base,Selecciones,58,FALSE,0,FALSE
KOR11,Hwang In-beom,Corea del Sur,Base,Selecciones,59,FALSE,0,FALSE
KOR12,Lee Kang-in,Corea del Sur,Base,Selecciones,60,FALSE,0,FALSE
KOR13,Foto de equipo,Corea del Sur,Base,Selecciones,61,FALSE,0,FALSE
KOR14,Paik Seung-ho,Corea del Sur,Base,Selecciones,62,FALSE,0,FALSE
KOR15,Jens Castrop,Corea del Sur,Base,Selecciones,63,FALSE,0,FALSE
KOR16,Lee Dong-gyeong,Corea del Sur,Base,Selecciones,64,FALSE,0,FALSE
KOR17,Cho Gue-sung,Corea del Sur,Base,Selecciones,65,FALSE,0,FALSE
KOR18,Son Heung-min,Corea del Sur,Base,Selecciones,66,FALSE,0,FALSE
KOR19,Hwang Hee-chan,Corea del Sur,Base,Selecciones,67,FALSE,0,FALSE
KOR20,Oh Hyeon-gyu,Corea del Sur,Base,Selecciones,68,FALSE,0,FALSE
CZE1,Escudo del equipo,Chequia,FOIL,Selecciones,69,FALSE,0,FALSE
CZE2,Matej Kovar,Chequia,Base,Selecciones,70,FALSE,0,FALSE
CZE3,Jindrich Stanek,Chequia,Base,Selecciones,71,FALSE,0,FALSE
CZE4,Ladislav Krejci,Chequia,Base,Selecciones,72,FALSE,0,FALSE
CZE5,Vladimir Coufal,Chequia,Base,Selecciones,73,FALSE,0,FALSE
CZE6,Jaroslav Zeleny,Chequia,Base,Selecciones,74,FALSE,0,FALSE
CZE7,Tomas Holes,Chequia,Base,Selecciones,75,FALSE,0,FALSE
CZE8,David Zima,Chequia,Base,Selecciones,76,FALSE,0,FALSE
CZE9,Michal Sadilek,Chequia,Base,Selecciones,77,FALSE,0,FALSE
CZE10,Lukas Provod,Chequia,Base,Selecciones,78,FALSE,0,FALSE
CZE11,Lukas Cerv,Chequia,Base,Selecciones,79,FALSE,0,FALSE
CZE12,Tomas Soucek,Chequia,Base,Selecciones,80,FALSE,0,FALSE
CZE13,Foto de equipo,Chequia,Base,Selecciones,81,FALSE,0,FALSE
CZE14,Pavel Sulc,Chequia,Base,Selecciones,82,FALSE,0,FALSE
CZE15,Matej Vydra,Chequia,Base,Selecciones,83,FALSE,0,FALSE
CZE16,Vasil Kusej,Chequia,Base,Selecciones,84,FALSE,0,FALSE
CZE17,Tomas Chory,Chequia,Base,Selecciones,85,FALSE,0,FALSE
CZE18,Vaclav Cerny,Chequia,Base,Selecciones,86,FALSE,0,FALSE
CZE19,Adam Hlozek,Chequia,Base,Selecciones,87,FALSE,0,FALSE
CZE20,Patrik Schick,Chequia,Base,Selecciones,88,FALSE,0,FALSE
CAN1,Escudo del equipo,Canadá,FOIL,Selecciones,89,FALSE,0,FALSE
CAN2,Dayne St. Clair,Canadá,Base,Selecciones,90,FALSE,0,FALSE
CAN3,Alphonso Davies,Canadá,Base,Selecciones,91,FALSE,0,FALSE
CAN4,Alistair Johnston,Canadá,Base,Selecciones,92,FALSE,0,FALSE
CAN5,Samuel Adekugbe,Canadá,Base,Selecciones,93,FALSE,0,FALSE
CAN6,Richie Laryea,Canadá,Base,Selecciones,94,FALSE,0,FALSE
CAN7,Derek Cornelius,Canadá,Base,Selecciones,95,FALSE,0,FALSE
CAN8,Moïse Bombito,Canadá,Base,Selecciones,96,FALSE,0,FALSE
CAN9,Kamal Miller,Canadá,Base,Selecciones,97,FALSE,0,FALSE
CAN10,Stephen Eustáquio,Canadá,Base,Selecciones,98,FALSE,0,FALSE
CAN11,Ismaël Koné,Canadá,Base,Selecciones,99,FALSE,0,FALSE
CAN12,Jonathan Osorio,Canadá,Base,Selecciones,100,FALSE,0,FALSE
CAN13,Foto de equipo,Canadá,Base,Selecciones,101,FALSE,0,FALSE
CAN14,Jacob Shaffelburg,Canadá,Base,Selecciones,102,FALSE,0,FALSE
CAN15,Mathieu Choinière,Canadá,Base,Selecciones,103,FALSE,0,FALSE
CAN16,Niko Sigur,Canadá,Base,Selecciones,104,FALSE,0,FALSE
CAN17,Tajon Buchanan,Canadá,Base,Selecciones,105,FALSE,0,FALSE
CAN18,Liam Millar,Canadá,Base,Selecciones,106,FALSE,0,FALSE
CAN19,Cyle Larin,Canadá,Base,Selecciones,107,FALSE,0,FALSE
CAN20,Jonathan David,Canadá,Base,Selecciones,108,FALSE,0,FALSE
BIH1,Escudo del equipo,Bosnia y Herzegovina,FOIL,Selecciones,109,FALSE,0,FALSE
BIH2,Nikola Vasilj,Bosnia y Herzegovina,Base,Selecciones,110,FALSE,0,FALSE
BIH3,Amer Dedic,Bosnia y Herzegovina,Base,Selecciones,111,FALSE,0,FALSE
BIH4,Sead Kolasinac,Bosnia y Herzegovina,Base,Selecciones,112,FALSE,0,FALSE
BIH5,Tarik Muharemovic,Bosnia y Herzegovina,Base,Selecciones,113,FALSE,0,FALSE
BIH6,Nihad Mujakic,Bosnia y Herzegovina,Base,Selecciones,114,FALSE,0,FALSE
BIH7,Nikola Katic,Bosnia y Herzegovina,Base,Selecciones,115,FALSE,0,FALSE
BIH8,Amir Hadziahmetovic,Bosnia y Herzegovina,Base,Selecciones,116,FALSE,0,FALSE
BIH9,Benjamin Tahirovic,Bosnia y Herzegovina,Base,Selecciones,117,FALSE,0,FALSE
BIH10,Armin Gigovic,Bosnia y Herzegovina,Base,Selecciones,118,FALSE,0,FALSE
BIH11,Ivan Sunjic,Bosnia y Herzegovina,Base,Selecciones,119,FALSE,0,FALSE
BIH12,Ivan Basic,Bosnia y Herzegovina,Base,Selecciones,120,FALSE,0,FALSE
BIH13,Foto de equipo,Bosnia y Herzegovina,Base,Selecciones,121,FALSE,0,FALSE
BIH14,Dzenis Burnic,Bosnia y Herzegovina,Base,Selecciones,122,FALSE,0,FALSE
BIH15,Esmir Bajraktarevic,Bosnia y Herzegovina,Base,Selecciones,123,FALSE,0,FALSE
BIH16,Amar Memic,Bosnia y Herzegovina,Base,Selecciones,124,FALSE,0,FALSE
BIH17,Ermedin Demirovic,Bosnia y Herzegovina,Base,Selecciones,125,FALSE,0,FALSE
BIH18,Edin Dzeko,Bosnia y Herzegovina,Base,Selecciones,126,FALSE,0,FALSE
BIH19,Samed Bazdar,Bosnia y Herzegovina,Base,Selecciones,127,FALSE,0,FALSE
BIH20,Haris Tabakovic,Bosnia y Herzegovina,Base,Selecciones,128,FALSE,0,FALSE
QAT1,Escudo del equipo,Catar,FOIL,Selecciones,129,FALSE,0,FALSE
QAT2,Meshaal Barsham,Catar,Base,Selecciones,130,FALSE,0,FALSE
QAT3,Sultan Albrake,Catar,Base,Selecciones,131,FALSE,0,FALSE
QAT4,Lucas Mendes,Catar,Base,Selecciones,132,FALSE,0,FALSE
QAT5,Homam Ahmed,Catar,Base,Selecciones,133,FALSE,0,FALSE
QAT6,Boualem Khoukhi,Catar,Base,Selecciones,134,FALSE,0,FALSE
QAT7,Pedro Miguel,Catar,Base,Selecciones,135,FALSE,0,FALSE
QAT8,Tarek Salman,Catar,Base,Selecciones,136,FALSE,0,FALSE
QAT9,Mohamed Al-Mannai,Catar,Base,Selecciones,137,FALSE,0,FALSE
QAT10,Karim Boudiaf,Catar,Base,Selecciones,138,FALSE,0,FALSE
QAT11,Assim Madibo,Catar,Base,Selecciones,139,FALSE,0,FALSE
QAT12,Ahmed Fatehi,Catar,Base,Selecciones,140,FALSE,0,FALSE
QAT13,Foto de equipo,Catar,Base,Selecciones,141,FALSE,0,FALSE
QAT14,Mohammed Waad,Catar,Base,Selecciones,142,FALSE,0,FALSE
QAT15,Abdulaziz Hatem,Catar,Base,Selecciones,143,FALSE,0,FALSE
QAT16,Hassan Al-Haydos,Catar,Base,Selecciones,144,FALSE,0,FALSE
QAT17,Edmilson Junior,Catar,Base,Selecciones,145,FALSE,0,FALSE
QAT18,Akram Afif,Catar,Base,Selecciones,146,FALSE,0,FALSE
QAT19,Ahmed Al-Ganehi,Catar,Base,Selecciones,147,FALSE,0,FALSE
QAT20,Almoez Ali,Catar,Base,Selecciones,148,FALSE,0,FALSE
SUI1,Escudo del equipo,Suiza,FOIL,Selecciones,149,FALSE,0,FALSE
SUI2,Gregor Kobel,Suiza,Base,Selecciones,150,FALSE,0,FALSE
SUI3,Yvon Mvogo,Suiza,Base,Selecciones,151,FALSE,0,FALSE
SUI4,Manuel Akanji,Suiza,Base,Selecciones,152,FALSE,0,FALSE
SUI5,Ricardo Rodríguez,Suiza,Base,Selecciones,153,FALSE,0,FALSE
SUI6,Nico Elvedi,Suiza,Base,Selecciones,154,FALSE,0,FALSE
SUI7,Aurèle Amenda,Suiza,Base,Selecciones,155,FALSE,0,FALSE
SUI8,Silvan Widmer,Suiza,Base,Selecciones,156,FALSE,0,FALSE
SUI9,Granit Xhaka,Suiza,Base,Selecciones,157,FALSE,0,FALSE
SUI10,Denis Zakaria,Suiza,Base,Selecciones,158,FALSE,0,FALSE
SUI11,Remo Freuler,Suiza,Base,Selecciones,159,FALSE,0,FALSE
SUI12,Fabian Rieder,Suiza,Base,Selecciones,160,FALSE,0,FALSE
SUI13,Foto de equipo,Suiza,Base,Selecciones,161,FALSE,0,FALSE
SUI14,Ardon Jashari,Suiza,Base,Selecciones,162,FALSE,0,FALSE
SUI15,Johan Manzambi,Suiza,Base,Selecciones,163,FALSE,0,FALSE
SUI16,Michel Aebischer,Suiza,Base,Selecciones,164,FALSE,0,FALSE
SUI17,Breel Embolo,Suiza,Base,Selecciones,165,FALSE,0,FALSE
SUI18,Ruben Vargas,Suiza,Base,Selecciones,166,FALSE,0,FALSE
SUI19,Dan Ndoye,Suiza,Base,Selecciones,167,FALSE,0,FALSE
SUI20,Zeki Amdouni,Suiza,Base,Selecciones,168,FALSE,0,FALSE
BRA1,Escudo del equipo,Brasil,FOIL,Selecciones,169,FALSE,0,FALSE
BRA2,Alisson,Brasil,Base,Selecciones,170,FALSE,0,FALSE
BRA3,Bento,Brasil,Base,Selecciones,171,FALSE,0,FALSE
BRA4,Marquinhos,Brasil,Base,Selecciones,172,FALSE,0,FALSE
BRA5,Éder Militão,Brasil,Base,Selecciones,173,FALSE,0,FALSE
BRA6,Gabriel Magalhães,Brasil,Base,Selecciones,174,FALSE,0,FALSE
BRA7,Danilo,Brasil,Base,Selecciones,175,FALSE,0,FALSE
BRA8,Wesley,Brasil,Base,Selecciones,176,FALSE,0,FALSE
BRA9,Lucas Paquetá,Brasil,Base,Selecciones,177,FALSE,0,FALSE
BRA10,Casemiro,Brasil,Base,Selecciones,178,FALSE,0,FALSE
BRA11,Bruno Guimarães,Brasil,Base,Selecciones,179,FALSE,0,FALSE
BRA12,Luiz Henrique,Brasil,Base,Selecciones,180,FALSE,0,FALSE
BRA13,Foto de equipo,Brasil,Base,Selecciones,181,FALSE,0,FALSE
BRA14,Vinicius Júnior,Brasil,Base,Selecciones,182,FALSE,0,FALSE
BRA15,Rodrygo,Brasil,Base,Selecciones,183,FALSE,0,FALSE
BRA16,João Pedro,Brasil,Base,Selecciones,184,FALSE,0,FALSE
BRA17,Matheus Cunha,Brasil,Base,Selecciones,185,FALSE,0,FALSE
BRA18,Gabriel Martinelli,Brasil,Base,Selecciones,186,FALSE,0,FALSE
BRA19,Raphinha,Brasil,Base,Selecciones,187,FALSE,0,FALSE
BRA20,Estêvão,Brasil,Base,Selecciones,188,FALSE,0,FALSE
MAR1,Escudo del equipo,Marruecos,FOIL,Selecciones,189,FALSE,0,FALSE
MAR2,Yassine Bounou,Marruecos,Base,Selecciones,190,FALSE,0,FALSE
MAR3,Munir El Kajoui,Marruecos,Base,Selecciones,191,FALSE,0,FALSE
MAR4,Achraf Hakimi,Marruecos,Base,Selecciones,192,FALSE,0,FALSE
MAR5,Noussair Mazraoui,Marruecos,Base,Selecciones,193,FALSE,0,FALSE
MAR6,Nayef Aguerd,Marruecos,Base,Selecciones,194,FALSE,0,FALSE
MAR7,Romain Saïss,Marruecos,Base,Selecciones,195,FALSE,0,FALSE
MAR8,Jawad El Yamiq,Marruecos,Base,Selecciones,196,FALSE,0,FALSE
MAR9,Adam Masina,Marruecos,Base,Selecciones,197,FALSE,0,FALSE
MAR10,Sofyan Amrabat,Marruecos,Base,Selecciones,198,FALSE,0,FALSE
MAR11,Azzedine Ounahi,Marruecos,Base,Selecciones,199,FALSE,0,FALSE
MAR12,Eliesse Ben Seghir,Marruecos,Base,Selecciones,200,FALSE,0,FALSE
MAR13,Foto de equipo,Marruecos,Base,Selecciones,201,FALSE,0,FALSE
MAR14,Bilal El Khannouss,Marruecos,Base,Selecciones,202,FALSE,0,FALSE
MAR15,Ismael Saibari,Marruecos,Base,Selecciones,203,FALSE,0,FALSE
MAR16,Youssef En-Nesyri,Marruecos,Base,Selecciones,204,FALSE,0,FALSE
MAR17,Abde Ezzalzouli,Marruecos,Base,Selecciones,205,FALSE,0,FALSE
MAR18,Soufiane Rahimi,Marruecos,Base,Selecciones,206,FALSE,0,FALSE
MAR19,Brahim Díaz,Marruecos,Base,Selecciones,207,FALSE,0,FALSE
MAR20,Ayoub El Kaabi,Marruecos,Base,Selecciones,208,FALSE,0,FALSE
HAI1,Escudo del equipo,Haití,FOIL,Selecciones,209,FALSE,0,FALSE
HAI2,Johny Placide,Haití,Base,Selecciones,210,FALSE,0,FALSE
HAI3,Carlens Arcus,Haití,Base,Selecciones,211,FALSE,0,FALSE
HAI4,Martin Expérience,Haití,Base,Selecciones,212,FALSE,0,FALSE
HAI5,Jean-Kevin Duverne,Haití,Base,Selecciones,213,FALSE,0,FALSE
HAI6,Ricardo Adé,Haití,Base,Selecciones,214,FALSE,0,FALSE
HAI7,Duke Lacroix,Haití,Base,Selecciones,215,FALSE,0,FALSE
HAI8,Garven Metusala,Haití,Base,Selecciones,216,FALSE,0,FALSE
HAI9,Hannes Delcroix,Haití,Base,Selecciones,217,FALSE,0,FALSE
HAI10,Leverton Pierre,Haití,Base,Selecciones,218,FALSE,0,FALSE
HAI11,Danley Jean Jacques,Haití,Base,Selecciones,219,FALSE,0,FALSE
HAI12,Jean-Ricner Bellegarde,Haití,Base,Selecciones,220,FALSE,0,FALSE
HAI13,Foto de equipo,Haití,Base,Selecciones,221,FALSE,0,FALSE
HAI14,Christopher Attys,Haití,Base,Selecciones,222,FALSE,0,FALSE
HAI15,Derrick Etienne Jr.,Haití,Base,Selecciones,223,FALSE,0,FALSE
HAI16,Josué Casimir,Haití,Base,Selecciones,224,FALSE,0,FALSE
HAI17,Ruben Providence,Haití,Base,Selecciones,225,FALSE,0,FALSE
HAI18,Duckens Nazon,Haití,Base,Selecciones,226,FALSE,0,FALSE
HAI19,Louicius Deedson,Haití,Base,Selecciones,227,FALSE,0,FALSE
HAI20,Frantzdy Pierrot,Haití,Base,Selecciones,228,FALSE,0,FALSE
SCO1,Escudo del equipo,Escocia,FOIL,Selecciones,229,FALSE,0,FALSE
SCO2,Angus Gunn,Escocia,Base,Selecciones,230,FALSE,0,FALSE
SCO3,Jack Hendry,Escocia,Base,Selecciones,231,FALSE,0,FALSE
SCO4,Kieran Tierney,Escocia,Base,Selecciones,232,FALSE,0,FALSE
SCO5,Aaron Hickey,Escocia,Base,Selecciones,233,FALSE,0,FALSE
SCO6,Andrew Robertson,Escocia,Base,Selecciones,234,FALSE,0,FALSE
SCO7,Scott McKenna,Escocia,Base,Selecciones,235,FALSE,0,FALSE
SCO8,John Souttar,Escocia,Base,Selecciones,236,FALSE,0,FALSE
SCO9,Anthony Ralston,Escocia,Base,Selecciones,237,FALSE,0,FALSE
SCO10,Grant Hanley,Escocia,Base,Selecciones,238,FALSE,0,FALSE
SCO11,Scott McTominay,Escocia,Base,Selecciones,239,FALSE,0,FALSE
SCO12,Billy Gilmour,Escocia,Base,Selecciones,240,FALSE,0,FALSE
SCO13,Foto de equipo,Escocia,Base,Selecciones,241,FALSE,0,FALSE
SCO14,Lewis Ferguson,Escocia,Base,Selecciones,242,FALSE,0,FALSE
SCO15,Ryan Christie,Escocia,Base,Selecciones,243,FALSE,0,FALSE
SCO16,Kenny McLean,Escocia,Base,Selecciones,244,FALSE,0,FALSE
SCO17,John McGinn,Escocia,Base,Selecciones,245,FALSE,0,FALSE
SCO18,Lyndon Dykes,Escocia,Base,Selecciones,246,FALSE,0,FALSE
SCO19,Che Adams,Escocia,Base,Selecciones,247,FALSE,0,FALSE
SCO20,Ben Doak,Escocia,Base,Selecciones,248,FALSE,0,FALSE
USA1,Escudo del equipo,Estados Unidos,FOIL,Selecciones,249,FALSE,0,FALSE
USA2,Matt Freese,Estados Unidos,Base,Selecciones,250,FALSE,0,FALSE
USA3,Chris Richards,Estados Unidos,Base,Selecciones,251,FALSE,0,FALSE
USA4,Tim Ream,Estados Unidos,Base,Selecciones,252,FALSE,0,FALSE
USA5,Mark McKenzie,Estados Unidos,Base,Selecciones,253,FALSE,0,FALSE
USA6,Alex Freeman,Estados Unidos,Base,Selecciones,254,FALSE,0,FALSE
USA7,Antonee Robinson,Estados Unidos,Base,Selecciones,255,FALSE,0,FALSE
USA8,Tyler Adams,Estados Unidos,Base,Selecciones,256,FALSE,0,FALSE
USA9,Tanner Tessmann,Estados Unidos,Base,Selecciones,257,FALSE,0,FALSE
USA10,Weston McKennie,Estados Unidos,Base,Selecciones,258,FALSE,0,FALSE
USA11,Christian Roldan,Estados Unidos,Base,Selecciones,259,FALSE,0,FALSE
USA12,Timothy Weah,Estados Unidos,Base,Selecciones,260,FALSE,0,FALSE
USA13,Foto de equipo,Estados Unidos,Base,Selecciones,261,FALSE,0,FALSE
USA14,Diego Luna,Estados Unidos,Base,Selecciones,262,FALSE,0,FALSE
USA15,Malik Tillman,Estados Unidos,Base,Selecciones,263,FALSE,0,FALSE
USA16,Christian Pulisic,Estados Unidos,Base,Selecciones,264,FALSE,0,FALSE
USA17,Brenden Aaronson,Estados Unidos,Base,Selecciones,265,FALSE,0,FALSE
USA18,Ricardo Pepi,Estados Unidos,Base,Selecciones,266,FALSE,0,FALSE
USA19,Haji Wright,Estados Unidos,Base,Selecciones,267,FALSE,0,FALSE
USA20,Folarin Balogun,Estados Unidos,Base,Selecciones,268,FALSE,0,FALSE
PAR1,Escudo del equipo,Paraguay,FOIL,Selecciones,269,FALSE,0,FALSE
PAR2,Roberto Fernández,Paraguay,Base,Selecciones,270,FALSE,0,FALSE
PAR3,Orlando Gill,Paraguay,Base,Selecciones,271,FALSE,0,FALSE
PAR4,Gustavo Gómez,Paraguay,Base,Selecciones,272,FALSE,0,FALSE
PAR5,Fabián Balbuena,Paraguay,Base,Selecciones,273,FALSE,0,FALSE
PAR6,Juan José Cáceres,Paraguay,Base,Selecciones,274,FALSE,0,FALSE
PAR7,Omar Alderete,Paraguay,Base,Selecciones,275,FALSE,0,FALSE
PAR8,Junior Alonso,Paraguay,Base,Selecciones,276,FALSE,0,FALSE
PAR9,Mathías Villasanti,Paraguay,Base,Selecciones,277,FALSE,0,FALSE
PAR10,Diego Gómez,Paraguay,Base,Selecciones,278,FALSE,0,FALSE
PAR11,Damián Bobadilla,Paraguay,Base,Selecciones,279,FALSE,0,FALSE
PAR12,Andrés Cubas,Paraguay,Base,Selecciones,280,FALSE,0,FALSE
PAR13,Foto de equipo,Paraguay,Base,Selecciones,281,FALSE,0,FALSE
PAR14,Matías Galarza Fonda,Paraguay,Base,Selecciones,282,FALSE,0,FALSE
PAR15,Julio Enciso,Paraguay,Base,Selecciones,283,FALSE,0,FALSE
PAR16,Alejandro Romero Gamarra,Paraguay,Base,Selecciones,284,FALSE,0,FALSE
PAR17,Miguel Almirón,Paraguay,Base,Selecciones,285,FALSE,0,FALSE
PAR18,Ramón Sosa,Paraguay,Base,Selecciones,286,FALSE,0,FALSE
PAR19,Ángel Romero,Paraguay,Base,Selecciones,287,FALSE,0,FALSE
PAR20,Antonio Sanabria,Paraguay,Base,Selecciones,288,FALSE,0,FALSE
AUS1,Escudo del equipo,Australia,FOIL,Selecciones,289,FALSE,0,FALSE
AUS2,Mathew Ryan,Australia,Base,Selecciones,290,FALSE,0,FALSE
AUS3,Joe Gauci,Australia,Base,Selecciones,291,FALSE,0,FALSE
AUS4,Harry Souttar,Australia,Base,Selecciones,292,FALSE,0,FALSE
AUS5,Alessandro Circati,Australia,Base,Selecciones,293,FALSE,0,FALSE
AUS6,Jordan Bos,Australia,Base,Selecciones,294,FALSE,0,FALSE
AUS7,Aziz Behich,Australia,Base,Selecciones,295,FALSE,0,FALSE
AUS8,Cameron Burgess,Australia,Base,Selecciones,296,FALSE,0,FALSE
AUS9,Lewis Miller,Australia,Base,Selecciones,297,FALSE,0,FALSE
AUS10,Milos Degenek,Australia,Base,Selecciones,298,FALSE,0,FALSE
AUS11,Jackson Irvine,Australia,Base,Selecciones,299,FALSE,0,FALSE
AUS12,Riley McGree,Australia,Base,Selecciones,300,FALSE,0,FALSE
AUS13,Foto de equipo,Australia,Base,Selecciones,301,FALSE,0,FALSE
AUS14,Aiden O'Neill,Australia,Base,Selecciones,302,FALSE,0,FALSE
AUS15,Connor Metcalfe,Australia,Base,Selecciones,303,FALSE,0,FALSE
AUS16,Patrick Yazbek,Australia,Base,Selecciones,304,FALSE,0,FALSE
AUS17,Craig Goodwin,Australia,Base,Selecciones,305,FALSE,0,FALSE
AUS18,Kusini Yengi,Australia,Base,Selecciones,306,FALSE,0,FALSE
AUS19,Nestory Irankunda,Australia,Base,Selecciones,307,FALSE,0,FALSE
AUS20,Mohamed Touré,Australia,Base,Selecciones,308,FALSE,0,FALSE
TUR1,Escudo del equipo,Turquía,FOIL,Selecciones,309,FALSE,0,FALSE
TUR2,Ugurcan Cakir,Turquía,Base,Selecciones,310,FALSE,0,FALSE
TUR3,Mert Müldür,Turquía,Base,Selecciones,311,FALSE,0,FALSE
TUR4,Zeki Çelik,Turquía,Base,Selecciones,312,FALSE,0,FALSE
TUR5,Abdülkerim Bardakci,Turquía,Base,Selecciones,313,FALSE,0,FALSE
TUR6,Çaglar Söyüncü,Turquía,Base,Selecciones,314,FALSE,0,FALSE
TUR7,Merih Demiral,Turquía,Base,Selecciones,315,FALSE,0,FALSE
TUR8,Ferdi Kadioglu,Turquía,Base,Selecciones,316,FALSE,0,FALSE
TUR9,Kaan Ayhan,Turquía,Base,Selecciones,317,FALSE,0,FALSE
TUR10,Ismail Yüksek,Turquía,Base,Selecciones,318,FALSE,0,FALSE
TUR11,Hakan Çalhanoglu,Turquía,Base,Selecciones,319,FALSE,0,FALSE
TUR12,Orkun Kökçü,Turquía,Base,Selecciones,320,FALSE,0,FALSE
TUR13,Foto de equipo,Turquía,Base,Selecciones,321,FALSE,0,FALSE
TUR14,Arda Güler,Turquía,Base,Selecciones,322,FALSE,0,FALSE
